data,municipio,1a_dose,2a_dose,aplicadas_dia,total_doses,doses_recebidas,perc_aplicadas,perc_vacinadas_1a_dose,perc_vacinadas_2a_dose,populacao
20/02/2021,SANTANA DE PARNAIBA,3621,1000.0,,4621.0,,,2.621405612023282,0.723945211826369,138132.0
20/02/2021,SANTO ANASTACIO,943,217.0,,1160.0,1153.0,100.60711188204682,4.685248670939534,1.07815372385353,20127.0
20/02/2021,SANTO ANDRE,30139,6023.0,,36162.0,48678.0,74.28817946505607,4.343627813399397,0.8680337874549445,693867.0
20/02/2021,SANTO ANTONIO DA ALEGRIA,264,66.0,,330.0,,,3.9777007684194654,0.9944251921048668,6637.0
20/02/2021,SANTO ANTONIO DE POSSE,855,222.0,,1077.0,,,3.7419580725633503,0.9715961311217122,22849.0
20/02/2021,SANTO ANTONIO DO ARACANGUA,219,87.0,,306.0,,,2.6539020843431893,1.054289869122637,8252.0
20/02/2021,SANTO ANTONIO DO JARDIM,226,52.0,,278.0,,,3.879162375557845,0.8925506350841057,5826.0
20/02/2021,SANTO ANTONIO DO PINHAL,245,72.0,,317.0,,,3.696439348219674,1.0863005431502717,6628.0
20/02/2021,SANTO EXPEDITO,166,40.0,,206.0,207.0,99.51690821256038,5.585464333781965,1.3458950201884252,2972.0
20/02/2021,SANTOPOLIS DO AGUAPEI,167,43.0,,210.0,,,3.577549271636675,0.9211653813196228,4668.0
20/02/2021,SANTOS,31722,5924.0,,37646.0,43519.0,86.50474505388452,7.399528344798147,1.3818424410372685,428703.0
20/02/2021,SAO BENTO DO SAPUCAI,432,123.0,,555.0,,,4.102564102564102,1.168091168091168,10530.0
20/02/2021,SAO BERNARDO DO CAMPO,33279,10154.0,,43433.0,47724.0,91.0087167881988,4.097964993855331,1.2503601835273603,812086.0
20/02/2021,SAO CAETANO DO SUL,14588,3905.0,,18493.0,20376.0,90.75873576756968,9.645341302795485,2.581920605114914,151244.0
20/02/2021,SAO CARLOS,11986,2811.0,,14797.0,16929.0,87.40622600271723,4.939991427346764,1.1585446272544428,242632.0
20/02/2021,SAO FRANCISCO,111,25.0,,136.0,140.0,97.14285714285714,4.146432573776616,0.9338812103100484,2677.0
20/02/2021,SAO JOAO DA BOA VISTA,6291,1529.0,,7820.0,,,7.202885275933135,1.7506297229219143,87340.0
20/02/2021,SAO JOAO DAS DUAS PONTES,95,24.0,,119.0,116.0,102.58620689655172,3.836833602584814,0.9693053311793216,2476.0
20/02/2021,SAO JOAO DE IRACEMA,104,39.0,,143.0,160.0,89.375,5.621621621621622,2.108108108108108,1850.0
20/02/2021,SAO JOAO DO PAU D'ALHO,118,22.0,,140.0,157.0,89.171974522293,5.944584382871536,1.1083123425692696,1985.0
20/02/2021,SAO JOAQUIM DA BARRA,2683,536.0,,3219.0,3493.0,92.15574005153164,5.336754584874885,1.0661574571349008,50274.0
20/02/2021,SAO JOSE DA BELA VISTA,249,51.0,,300.0,317.0,94.6372239747634,2.853214162942592,0.5843932622894465,8727.0
20/02/2021,SAO JOSE DO BARREIRO,147,47.0,,194.0,,,3.6117936117936114,1.154791154791155,4070.0
20/02/2021,SAO JOSE DO RIO PARDO,2032,75.0,,2107.0,,,3.819118144570161,0.1409615456903357,53206.0
20/02/2021,SAO JOSE DO RIO PRETO,26901,8757.0,,35658.0,42691.0,83.52580169122298,6.005706325180165,1.9550191550352287,447924.0
20/02/2021,SAO JOSE DOS CAMPOS,2392,17.0,,2409.0,34888.0,6.904952992432928,0.3365913651369021,0.0023921627120933,710654.0
20/02/2021,SAO LOURENCO DA SERRA,228,6.0,,234.0,486.0,48.14814814814815,1.4635085692278067,0.0385133834007317,15579.0
20/02/2021,SAO LUIZ DO PARAITINGA,369,84.0,453.0,453.0,,,3.4913426057337493,0.7947771785410161,10569.0
20/02/2021,SAO MANUEL,1243,289.0,,1532.0,2081.0,73.61845266698703,3.140951129529489,0.7302774548946278,39574.0
20/02/2021,SAO MIGUEL ARCANJO,891,232.0,,1123.0,1125.0,99.82222222222222,2.784375,0.7250000000000001,32000.0
20/02/2021,SAO PAULO,461521,116165.0,,577686.0,883374.0,65.39540443798437,3.888241112213829,0.9786716721456216,11869660.0
20/02/2021,SAO PEDRO,1092,206.0,,1298.0,1596.0,81.32832080200501,3.1922357343311503,0.602198316183349,34208.0
20/02/2021,SAO PEDRO DO TURVO,227,44.0,,271.0,276.0,98.18840579710144,3.080472248609038,0.5970959424616638,7369.0
20/02/2021,SAO ROQUE,2303,618.0,,2921.0,5500.0,53.10909090909091,2.633956653514039,0.7068107737176188,87435.0
20/02/2021,SAO SEBASTIAO,2508,238.0,,2746.0,3590.0,76.49025069637882,2.8782923050438973,0.2731393814196362,87135.0
20/02/2021,SAO SEBASTIAO DA GRAMA,475,124.0,,599.0,,,3.97955764075067,1.0388739946380696,11936.0
20/02/2021,SAO SIMAO,469,154.0,,623.0,,,3.1588873173031584,1.0372465818010372,14847.0
20/02/2021,SAO VICENTE,7248,1349.0,,8597.0,16976.0,50.64208294062206,2.0249826082826483,0.3768903888760061,357929.0
20/02/2021,SARAPUI,200,62.0,,262.0,296.0,88.51351351351352,1.9782393669634024,0.6132542037586548,10110.0
20/02/2021,SARUTAIA,175,38.0,,213.0,,,4.799780581459133,1.0422380691168405,3646.0
20/02/2021,SEBASTIANOPOLIS DO SUL,158,49.0,,207.0,205.0,100.97560975609755,4.798056483449741,1.4880048587913757,3293.0
20/02/2021,SERRA AZUL,411,112.0,,523.0,634.0,82.49211356466877,3.346360527601368,0.9119035987624166,12282.0
20/02/2021,SERRA NEGRA,1081,239.0,,1320.0,1415.0,93.28621908127208,3.9395043731778414,0.8709912536443148,27440.0
20/02/2021,SERRANA,1364,208.0,,1572.0,2091.0,75.17934002869441,3.0697213845253635,0.4681100058513751,44434.0
20/02/2021,SERTAOZINHO,4549,855.0,,5404.0,,,3.717870131992972,0.6987863184994484,122355.0
20/02/2021,SETE BARRAS,307,40.0,,347.0,440.0,78.86363636363637,2.431105479885968,0.3167564143173899,12628.0
20/02/2021,SEVERINIA,462,86.0,,548.0,603.0,90.87893864013267,2.6976526918136168,0.5021604577834871,17126.0
20/02/2021,SILVEIRAS,226,41.0,,267.0,279.0,95.6989247311828,3.6428110896196007,0.6608639587362992,6204.0
20/02/2021,SOCORRO,1403,410.0,,1813.0,2088.0,86.82950191570882,3.617564396771781,1.0571642214372277,38783.0
20/02/2021,SOROCABA,14782,2756.0,,17538.0,38547.0,45.4977041014865,2.244638575530676,0.4184970852498,658547.0
20/02/2021,SUD MENNUCCI,392,78.0,,470.0,472.0,99.57627118644068,5.082328536237521,1.0112796577207313,7713.0
20/02/2021,SUMARE,7646,881.0,,8527.0,,,2.699744361114642,0.3110743895032696,283212.0
20/02/2021,SUZANAPOLIS,114,21.0,,135.0,,,2.888269571826704,0.532049657968077,3947.0
20/02/2021,SUZANO,9057,1996.0,,11053.0,11519.0,95.95450994009896,3.112349743300733,0.6859059387907986,291002.0
20/02/2021,TABAPUA,535,70.0,,605.0,668.0,90.5688622754491,4.498822737975109,0.5886310124453414,11892.0
20/02/2021,TABATINGA,542,141.0,,683.0,686.0,99.56268221574344,3.4094483235830664,0.886959803736554,15897.0
20/02/2021,TABOAO DA SERRA,8575,1606.0,,10181.0,16547.0,61.5277693841784,3.020738293097921,0.5657499357102346,283871.0
20/02/2021,TACIBA,215,56.0,,271.0,286.0,94.75524475524476,3.5513709943838783,0.9250082590023124,6054.0
20/02/2021,TAGUAI,336,96.0,,432.0,507.0,85.20710059171599,2.522711915308957,0.7207748329454163,13319.0
20/02/2021,TAIACU,302,89.0,,391.0,450.0,86.8888888888889,5.002484677820109,1.4742421732648665,6037.0
20/02/2021,TAIUVA,296,96.0,,392.0,,,4.714877349474355,1.5291494106403312,6278.0
20/02/2021,TAMBAU,650,200.0,,850.0,,,2.850502126913125,0.8770775775117309,22803.0
20/02/2021,TANABI,1171,302.0,,1473.0,1466.0,100.4774897680764,4.664409480183231,1.2029476199960167,25105.0
20/02/2021,TAPIRAI,232,45.0,,277.0,450.0,61.55555555555555,3.0133783608260813,0.5844914924016107,7699.0
20/02/2021,TAPIRATIBA,494,114.0,,608.0,667.0,91.1544227886057,3.917525773195876,0.9040444091990484,12610.0
20/02/2021,TAQUARAL,106,36.0,,142.0,147.0,96.5986394557823,3.8531443111595785,1.3086150490730644,2751.0
20/02/2021,TAQUARITINGA,3079,933.0,,4012.0,4109.0,97.63932830372354,5.649644947613718,1.7119580175783042,54499.0
20/02/2021,TAQUARITUBA,973,291.0,,1264.0,1363.0,92.73661041819516,4.1952313197947655,1.2546889147587634,23193.0
20/02/2021,TAQUARIVAI,138,1.0,,139.0,,,2.401670727462583,0.0174034110685694,5746.0
20/02/2021,TARABAI,245,52.0,,297.0,288.0,103.125,3.3704773696519466,0.7153666253955152,7269.0
20/02/2021,TARUMA,309,,,,534.0,,2.086991760097258,,14806.0
20/02/2021,TATUI,4882,1361.0,,6243.0,6987.0,89.35165306998711,4.064167561582711,1.133005336197065,120123.0
20/02/2021,TAUBATE,12247,2921.0,,15168.0,,,3.984565380773749,0.9503482875185856,307361.0
20/02/2021,TEJUPA,96,31.0,,127.0,137.0,92.7007299270073,2.0438577815626995,0.6599957419629551,4697.0
20/02/2021,TEODORO SAMPAIO,723,193.0,,916.0,913.0,100.32858707557504,3.225662532345856,0.8610689747479253,22414.0
20/02/2021,TERRA ROXA,407,99.0,,506.0,499.0,101.40280561122243,4.462230018638307,1.0854073018309396,9121.0
20/02/2021,TIETE,1522,398.0,,1920.0,1976.0,97.165991902834,3.7055973510578726,0.9690064032332676,41073.0
20/02/2021,TIMBURI,127,34.0,,161.0,163.0,98.77300613496932,4.96675791943684,1.329683222526398,2557.0
20/02/2021,TORRE DE PEDRA,141,39.0,,180.0,187.0,96.2566844919786,6.077586206896552,1.6810344827586206,2320.0
20/02/2021,TORRINHA,462,101.0,,563.0,566.0,99.46996466431096,4.756511891279728,1.039843508699681,9713.0
20/02/2021,TRABIJU,84,23.0,,107.0,,,4.932472108044627,1.3505578391074575,1703.0
20/02/2021,TREMEMBE,2397,527.0,,2924.0,,,5.213362912697377,1.1462003566923311,45978.0
20/02/2021,TRES FRONTEIRAS,230,52.0,,282.0,304.0,92.76315789473684,4.146385433567694,0.9374436632413918,5547.0
20/02/2021,TUIUTI,199,53.0,,252.0,263.0,95.81749049429658,3.03492450815922,0.8082964770474302,6557.0
20/02/2021,TUPA,4037,1083.0,,5120.0,,,6.423945387712235,1.7233422974714765,62843.0
20/02/2021,TUPI PAULISTA,1046,268.0,,1314.0,1353.0,97.11751662971176,7.030514854147063,1.8013173813684633,14878.0
20/02/2021,TURIUBA,103,24.0,,127.0,,,5.387029288702929,1.2552301255230125,1912.0
20/02/2021,TURMALINA,133,36.0,,169.0,186.0,90.86021505376344,7.368421052631578,1.9944598337950137,1805.0
20/02/2021,UBARANA,129,48.0,,177.0,208.0,85.09615384615384,2.126607319485658,0.791295746785361,6066.0
20/02/2021,UBATUBA,2828,464.0,,3292.0,4456.0,73.87791741472172,3.1805299383687973,0.521840838544244,88916.0
20/02/2021,UBIRAJARA,169,35.0,,204.0,224.0,91.07142857142856,3.624276217027664,0.7505897490885696,4663.0
20/02/2021,UCHOA,477,87.0,,564.0,,,4.926159248166891,0.8984818754518228,9683.0
20/02/2021,UNIAO PAULISTA,81,21.0,,102.0,99.0,103.03030303030305,4.6578493387004025,1.207590569292697,1739.0
20/02/2021,URANIA,547,143.0,,690.0,668.0,103.29341317365272,6.352340030193939,1.6606665892463128,8611.0
20/02/2021,URU,85,27.0,,112.0,122.0,91.8032786885246,7.042253521126761,2.236951118475559,1207.0
20/02/2021,URUPES,446,78.0,,524.0,729.0,71.87928669410151,3.3880279550288668,0.5925250683682771,13164.0
20/02/2021,VALENTIM GENTIL,318,89.0,,407.0,463.0,87.90496760259178,2.490211433046202,0.696945967110415,12770.0
20/02/2021,VALINHOS,4024,1397.0,,5421.0,6430.0,84.30793157076205,3.225858171265492,1.1199114973304902,124742.0
20/02/2021,VALPARAISO,838,341.0,,1179.0,,,3.4934133733533432,1.4215441053860265,23988.0
20/02/2021,VARGEM,285,77.0,,362.0,658.0,55.01519756838906,2.85,0.77,10000.0
20/02/2021,VARGEM GRANDE DO SUL,1481,558.0,,2039.0,2644.0,77.11800302571861,3.5685887087058146,1.3445459145562757,41501.0
20/02/2021,VARGEM GRANDE PAULISTA,1369,85.0,,1454.0,1390.0,104.6043165467626,2.5946704067321176,0.1611007922368371,52762.0
20/02/2021,VARZEA PAULISTA,2138,647.0,,2785.0,,,1.773758659310574,0.536773551250674,120535.0
20/02/2021,VERA CRUZ,432,101.0,,533.0,649.0,82.12634822804314,4.104903078677309,0.959711136450019,10524.0
20/02/2021,VINHEDO,2494,409.0,,2903.0,4484.0,64.74130240856378,3.217192760671302,0.5275989731814605,77521.0
20/02/2021,VIRADOURO,536,102.0,,638.0,675.0,94.51851851851852,2.921458549081594,0.5559492015043331,18347.0
20/02/2021,VISTA ALEGRE DO ALTO,237,70.0,,307.0,335.0,91.64179104477611,2.957324681806838,0.873471425006239,8014.0
20/02/2021,VITORIA BRASIL,74,23.0,,97.0,100.0,97.0,4.204545454545454,1.3068181818181817,1760.0
20/02/2021,VOTORANTIM,3265,822.0,,4087.0,5714.0,71.52607630381519,2.7248297503004406,0.6860061423421018,119824.0
20/02/2021,VOTUPORANGA,6175,1916.0,,8091.0,8886.0,91.05334233625928,6.729511769834351,2.088055797733217,91760.0
20/02/2021,ZACARIAS,85,26.0,,111.0,121.0,91.73553719008264,3.3203125,1.015625,2560.0
21/02/2021,ADAMANTINA,2068,543.0,0.0,2611.0,2805.0,93.0837789661319,6.101374874609075,1.6020534607895205,33894.0
21/02/2021,ADOLFO,191,68.0,0.0,259.0,261.0,99.2337164750958,5.541050188569771,1.9727299100667248,3447.0
21/02/2021,AGUAI,862,251.0,0.0,1113.0,,,2.420804313637385,0.7048977757807234,35608.0
21/02/2021,AGUAS DA PRATA,340,63.0,0.0,403.0,,,4.36065153264076,0.8080030781069641,7797.0
21/02/2021,AGUAS DE LINDOIA,664,146.0,0.0,810.0,,,3.613802111679546,0.7946010667247196,18374.0
21/02/2021,AGUAS DE SANTA BARBARA,236,45.0,0.0,281.0,300.0,93.66666666666669,3.979092901702917,0.7587253414264037,5931.0
21/02/2021,AGUAS DE SAO PEDRO,271,64.0,0.0,335.0,374.0,89.57219251336899,8.680333119795003,2.0499679692504804,3122.0
21/02/2021,AGUDOS,2055,532.0,0.0,2587.0,3840.0,67.36979166666667,5.6871644434604525,1.4722975590856258,36134.0
21/02/2021,ALAMBARI,162,34.0,0.0,196.0,224.0,87.5,2.8032531579858104,0.5883370825402319,5779.0
21/02/2021,ALFREDO MARCONDES,268,55.0,0.0,323.0,326.0,99.079754601227,6.824548001018589,1.400560224089636,3927.0
21/02/2021,ALTAIR,177,54.0,0.0,231.0,230.0,100.43478260869566,4.385530227948464,1.3379583746283448,4036.0
21/02/2021,ALTINOPOLIS,657,125.0,0.0,782.0,,,4.22426541503247,0.8037034655693436,15553.0
21/02/2021,ALTO ALEGRE,145,45.0,0.0,190.0,280.0,67.85714285714286,3.6096589494647744,1.1202389843166545,4017.0
21/02/2021,ALUMINIO,386,118.0,0.0,504.0,532.0,94.73684210526316,2.1477854440240374,0.6565768973959493,17972.0
21/02/2021,ALVARES FLORENCE,147,42.0,0.0,189.0,,,4.059652029826015,1.15990057995029,3621.0
21/02/2021,ALVARES MACHADO,761,153.0,0.0,914.0,1081.0,84.55134135060129,3.198957501366178,0.6431543990920173,23789.0
21/02/2021,ALVARO DE CARVALHO,98,34.0,0.0,132.0,,,1.942902458366376,0.6740681998413958,5044.0
21/02/2021,ALVINLANDIA,119,32.0,0.0,151.0,,,3.746851385390429,1.0075566750629723,3176.0
21/02/2021,AMERICANA,8716,1053.0,0.0,9769.0,12965.0,75.34901658310837,3.733433851056721,0.4510447275312904,233458.0
21/02/2021,AMERICO BRASILIENSE,1548,325.0,0.0,1873.0,2625.0,71.35238095238095,3.846631712347489,0.8075938672564172,40243.0
21/02/2021,AMERICO DE CAMPOS,250,67.0,0.0,317.0,,,4.358437935843794,1.1680613668061366,5736.0
21/02/2021,AMPARO,3145,673.0,0.0,3818.0,4126.0,92.5351429956374,4.516147560993121,0.96641249874352,69639.0
21/02/2021,ANALANDIA,155,34.0,0.0,189.0,188.0,100.531914893617,3.1958762886597936,0.7010309278350515,4850.0
21/02/2021,ANDRADINA,2865,27.0,0.0,2892.0,4115.0,70.27946537059539,5.111142826560103,0.0481678381560637,56054.0
21/02/2021,ANGATUBA,669,150.0,0.0,819.0,947.0,86.48363252375924,2.7305007958858822,0.6122199093914534,24501.0
21/02/2021,ANHEMBI,163,11.0,0.0,174.0,246.0,70.73170731707317,2.443045563549161,0.1648681055155875,6672.0
21/02/2021,ANHUMAS,171,46.0,0.0,217.0,216.0,100.46296296296296,4.314912944738834,1.16073681554378,3963.0
21/02/2021,APARECIDA,660,,,,1684.0,,1.848273544484584,,35709.0
21/02/2021,APARECIDA D'OESTE,253,73.0,0.0,326.0,343.0,95.04373177842564,6.122942884801549,1.7666989351403677,4132.0
21/02/2021,APIAI,586,105.0,0.0,691.0,750.0,92.13333333333334,2.375739884861753,0.4256871807346145,24666.0
21/02/2021,ARACARIGUAMA,426,99.0,0.0,525.0,604.0,86.9205298013245,2.030505243088656,0.4718779790276454,20980.0
21/02/2021,ARACATUBA,10219,1995.0,7.0,12214.0,15199.0,80.3605500361866,5.365177535451964,1.0474145398988812,190469.0
21/02/2021,ARACOIABA DA SERRA,937,185.0,33.0,1122.0,1205.0,93.11203319502074,2.892868169188021,0.5711639394874961,32390.0
21/02/2021,ARAMINA,173,40.0,0.0,213.0,216.0,98.61111111111111,3.1477438136826783,0.727802037845706,5496.0
21/02/2021,ARANDU,196,38.0,0.0,234.0,253.0,92.4901185770751,3.1792376317923763,0.6163828061638281,6165.0
21/02/2021,ARAPEI,102,31.0,0.0,133.0,,,4.127883447996762,1.2545528126264671,2471.0
21/02/2021,ARARAQUARA,14063,3151.0,0.0,17214.0,17483.0,98.46136246639593,6.178333875176832,1.3843369153581877,227618.0
21/02/2021,ARARAS,5543,1224.0,0.0,6767.0,7416.0,91.24865156418556,4.229457411660576,0.9339447721220536,131057.0
21/02/2021,ARCO-IRIS,233,26.0,0.0,259.0,,,12.830396475770923,1.4317180616740088,1816.0
21/02/2021,AREALVA,332,63.0,0.0,395.0,413.0,95.64164648910412,4.050756466569058,0.7686676427525623,8196.0
21/02/2021,AREIAS,144,44.0,0.0,188.0,257.0,73.15175097276264,3.747072599531616,1.1449388498568829,3843.0
21/02/2021,AREIOPOLIS,222,,,,440.0,,2.0447637468914066,,10857.0
21/02/2021,ARIRANHA,434,119.0,0.0,553.0,535.0,103.3644859813084,4.656652360515022,1.276824034334764,9320.0
21/02/2021,ARTUR NOGUEIRA,1450,425.0,0.0,1875.0,2031.0,92.31905465288035,2.7561824022505657,0.8078465661768899,52609.0
21/02/2021,ARUJA,1288,270.0,0.0,1558.0,,,1.4351934391157068,0.3008557675164913,89744.0
21/02/2021,ASPASIA,93,20.0,0.0,113.0,118.0,95.76271186440678,5.269121813031162,1.13314447592068,1765.0
21/02/2021,ASSIS,5042,1317.0,0.0,6359.0,7857.0,80.9341988036146,4.97331847190302,1.299059981653367,101381.0
21/02/2021,ATIBAIA,6680,1653.0,0.0,8333.0,9190.0,90.6746463547334,4.784894632035872,1.1840465309513917,139606.0
21/02/2021,AURIFLAMA,581,71.0,0.0,652.0,927.0,70.3344120819849,4.014926404533204,0.4906364453044018,14471.0
21/02/2021,AVAI,547,45.0,0.0,592.0,1112.0,53.23741007194245,10.344175491679271,0.850983358547655,5288.0
21/02/2021,AVANHANDAVA,319,81.0,0.0,400.0,391.0,102.30179028132991,2.6333168235099884,0.6686478454680534,12114.0
21/02/2021,AVARE,4139,1220.0,0.0,5359.0,5841.0,91.74798835815784,4.728232310539423,1.3936804587721905,87538.0
21/02/2021,BADY BASSITT,805,,,,1111.0,,4.929879355747444,,16329.0
21/02/2021,BALBINOS,116,41.0,0.0,157.0,170.0,92.3529411764706,3.131749460043196,1.1069114470842332,3704.0
21/02/2021,BALSAMO,414,105.0,0.0,519.0,,,4.856874706710465,1.2318160488033787,8524.0
21/02/2021,BANANAL,436,109.0,0.0,545.0,708.0,76.9774011299435,4.093512346258567,1.0233780865646418,10651.0
21/02/2021,BARAO DE ANTONINA,168,32.0,0.0,200.0,304.0,65.78947368421053,4.966006503103754,0.9459060005911912,3383.0
21/02/2021,BARBOSA,261,62.0,0.0,323.0,337.0,95.84569732937686,3.5831960461285006,0.8511806699615596,7284.0
21/02/2021,BARIRI,1454,366.0,0.0,1820.0,1965.0,92.6208651399491,4.277351219368693,1.0766922601712117,33993.0
21/02/2021,BARRA BONITA,1679,466.0,0.0,2145.0,2183.0,98.25927622537792,4.808959156785244,1.3347081400011456,34914.0
21/02/2021,BARRA DO CHAPEU,103,31.0,0.0,134.0,183.0,73.224043715847,1.8625678119349005,0.5605786618444847,5530.0
21/02/2021,BARRA DO TURVO,581,43.0,0.0,624.0,1478.0,42.2192151556157,7.558215168466241,0.5593859763236633,7687.0
21/02/2021,BARRETOS,8231,1949.0,98.0,10180.0,12642.0,80.52523334915361,6.9725874220656,1.651023312550827,118048.0
21/02/2021,BARRINHA,675,220.0,0.0,895.0,1228.0,72.8827361563518,2.087327602201744,0.6803141814583462,32338.0
21/02/2021,BARUERI,9827,2917.0,124.0,12744.0,15251.0,83.5617336568094,3.716857672377927,1.103294375732819,264390.0
21/02/2021,BASTOS,699,173.0,0.0,872.0,938.0,92.9637526652452,3.4431801389094128,0.8521747697157775,20301.0
21/02/2021,BATATAIS,2126,339.0,0.0,2465.0,3217.0,76.6241840223811,3.5302713294145,0.5629172063365547,60222.0
21/02/2021,BAURU,22182,3129.0,0.0,25311.0,34854.0,72.62007230160097,6.09019150250532,0.8590843571967877,364225.0
21/02/2021,BEBEDOURO,3688,378.0,0.0,4066.0,5875.0,69.20851063829787,4.973366596992785,0.5097431056570696,74155.0
21/02/2021,BENTO DE ABREU,93,26.0,0.0,119.0,124.0,95.96774193548389,3.1578947368421053,0.8828522920203734,2945.0
21/02/2021,BERNARDINO DE CAMPOS,536,108.0,0.0,644.0,642.0,100.31152647975075,4.968944099378882,1.0012051543524614,10787.0
21/02/2021,BERTIOGA,1536,496.0,0.0,2032.0,3106.0,65.42176432710882,2.426923684626323,0.7836941064939169,63290.0
21/02/2021,BILAC,432,125.0,0.0,557.0,601.0,92.67886855241264,5.527123848515865,1.5992835209825995,7816.0
21/02/2021,BIRIGUI,2858,363.0,0.0,3221.0,5781.0,55.71700397855043,2.3555786333028377,0.299186509408303,121329.0
21/02/2021,BIRITIBA MIRIM,557,156.0,0.0,713.0,742.0,96.09164420485176,1.7224318139649948,0.4824046013977364,32338.0
21/02/2021,BOA ESPERANCA DO SUL,389,119.0,0.0,508.0,558.0,91.0394265232975,2.6676724729118093,0.8160746125360033,14582.0
21/02/2021,BOCAINA,421,90.0,0.0,511.0,498.0,102.61044176706828,3.4693036670786976,0.7416563658838072,12135.0
21/02/2021,BOFETE,242,53.0,0.0,295.0,356.0,82.86516853932584,2.1849042975803536,0.4785120982304081,11076.0
21/02/2021,BOITUVA,1374,321.0,0.0,1695.0,2333.0,72.65323617659666,2.398240592054737,0.5602876492354953,57292.0
21/02/2021,BOM JESUS DOS PERDOES,494,142.0,0.0,636.0,,,2.0336750236713184,0.5845786505290026,24291.0
21/02/2021,BOM SUCESSO DE ITARARE,87,21.0,0.0,108.0,119.0,90.7563025210084,2.253302253302253,0.5439005439005439,3861.0
21/02/2021,BORA,60,,,,78.0,,7.389162561576355,,812.0
21/02/2021,BORACEIA,181,45.0,0.0,226.0,264.0,85.60606060606061,3.8033200252153816,0.945576801849128,4759.0
21/02/2021,BORBOREMA,554,170.0,0.0,724.0,858.0,84.38228438228438,3.615479997389545,1.1094433204985967,15323.0
21/02/2021,BOREBI,66,35.0,0.0,101.0,166.0,60.8433734939759,2.5591314462970143,1.357115160915083,2579.0
21/02/2021,BOTUCATU,10240,4145.0,0.0,14385.0,15334.0,93.81113864614582,7.25546462606724,2.936904382328976,141135.0
21/02/2021,BRAGANCA PAULISTA,6364,2053.0,0.0,8417.0,10064.0,83.63473767885533,3.880961092816197,1.251981949018173,163980.0
21/02/2021,BRAUNA,289,119.0,0.0,408.0,,,5.205331412103746,2.143371757925072,5552.0
21/02/2021,BREJO ALEGRE,146,46.0,0.0,192.0,206.0,93.20388349514565,5.27456647398844,1.6618497109826589,2768.0
21/02/2021,BRODOWSKI,815,66.0,0.0,881.0,1356.0,64.97050147492625,3.403917637722925,0.2756546798646786,23943.0
21/02/2021,BROTAS,752,151.0,0.0,903.0,1036.0,87.16216216216216,3.153039832285115,0.6331236897274632,23850.0
21/02/2021,BURI,418,131.0,0.0,549.0,662.0,82.93051359516616,2.1241996137818884,0.6657180607785345,19678.0
21/02/2021,BURITAMA,606,153.0,0.0,759.0,767.0,98.95697522816168,3.651482284887925,0.9219088937093276,16596.0
21/02/2021,BURITIZAL,214,61.0,0.0,275.0,278.0,98.92086330935253,4.968655676805201,1.4162990480612956,4307.0
21/02/2021,CABRALIA PAULISTA,164,53.0,0.0,217.0,258.0,84.10852713178295,3.8068709377901575,1.2302692664809656,4308.0
21/02/2021,CABREUVA,945,5.0,272.0,950.0,,,1.9117944568076064,0.0101153145862836,49430.0
21/02/2021,CACAPAVA,3156,776.0,20.0,3932.0,5181.0,75.89268480988225,3.4598813817599794,0.8507186160474473,91217.0
21/02/2021,CACHOEIRA PAULISTA,1289,290.0,0.0,1579.0,2012.0,78.47912524850894,3.999255375259843,0.899754894356365,32231.0
21/02/2021,CACONDE,739,189.0,0.0,928.0,925.0,100.32432432432432,3.919592659382624,1.0024398005728228,18854.0
21/02/2021,CAFELANDIA,556,61.0,0.0,617.0,1056.0,58.4280303030303,3.224309904894456,0.3537462305729529,17244.0
21/02/2021,CAIABU,133,27.0,0.0,160.0,214.0,74.76635514018692,3.241530587375092,0.6580550816475749,4103.0
21/02/2021,CAIEIRAS,2710,668.0,0.0,3378.0,4098.0,82.43045387994144,2.6935156840138355,0.6639367073510118,100612.0
21/02/2021,CAIUA,219,75.0,0.0,294.0,359.0,81.89415041782729,3.9107142857142856,1.3392857142857142,5600.0
21/02/2021,CAJAMAR,1401,452.0,122.0,1853.0,2663.0,69.58317686819376,1.8047844177927783,0.5822716322928878,77627.0
21/02/2021,CAJATI,550,21.0,0.0,571.0,871.0,65.55683122847302,1.8970750551876376,0.072433774834437,28992.0
21/02/2021,CAJOBI,446,128.0,0.0,574.0,591.0,97.12351945854483,4.413656605640772,1.2666996536368134,10105.0
21/02/2021,CAJURU,970,201.0,0.0,1171.0,1713.0,68.35960303561004,3.779760745041499,0.7832287729415891,25663.0
21/02/2021,CAMPINA DO MONTE ALEGRE,182,29.0,0.0,211.0,218.0,96.78899082568807,3.131452167928424,0.4989676531314522,5812.0
21/02/2021,CAMPINAS,58579,16463.0,342.0,75042.0,93275.0,80.45242562315732,4.983322004830281,1.4005092296816422,1175501.0
21/02/2021,CAMPO LIMPO PAULISTA,2024,620.0,0.0,2644.0,2918.0,90.6100068540096,2.443205137490645,0.7484126409309287,82842.0
21/02/2021,CAMPOS DO JORDAO,1863,549.0,0.0,2412.0,,,3.717227343469412,1.095414821022387,50118.0
21/02/2021,CAMPOS NOVOS PAULISTA,153,35.0,0.0,188.0,195.0,96.4102564102564,3.176250778492838,0.7265933153414988,4817.0
21/02/2021,CANANEIA,424,46.0,0.0,470.0,726.0,64.73829201101928,3.4357021311076896,0.3727412689409286,12341.0
